id_grupo,id_grupo,Rendimiento,P24A,P24B,P24C,P24D,P24E,P24F,P24G,P24H,P25A,P25B,P25C,P25D,P25E,P25F,P30A,P30B,P30C,P30D,P30E,TITULAR,PP02_edad,PP04_antigdad,PP05_en_centro,PP10_retutor
489000,489000,14.906082401634155,3.5714285714285716,2.923076923076923,3.357142857142857,2.230769230769231,1.8571428571428572,3.6666666666666665,3.142857142857143,2.1818181818181817,3.466666666666667,2.5,2.4,1.7333333333333334,2.466666666666667,2.4,2.125,2.2666666666666666,2.533333333333333,2.2,2.066666666666667,1,4.0,7.0,2.0,2.0
490001,490001,-10.185459902526663,3.0,3.1,3.0,2.6,1.8888888888888888,3.5,3.6,1.9,3.2,2.6,2.2,2.1,2.3333333333333335,2.6,2.0,2.6,2.6,2.5,2.6,1,2.0,3.0,1.0,2.0
490002,490002,-1.9464178477959493,3.5,3.375,3.125,3.0,2.142857142857143,3.75,4.0,3.0,3.625,2.625,2.4285714285714284,1.8571428571428572,1.5714285714285714,1.7142857142857142,2.625,2.625,2.4285714285714284,2.7142857142857144,3.0,1,1.0,1.0,1.0,1.0
491000,491000,-29.668797383070494,3.1666666666666665,2.5625,2.625,2.764705882352941,2.235294117647059,3.5555555555555554,3.3333333333333335,2.235294117647059,3.111111111111111,2.588235294117647,2.6666666666666665,1.2941176470588236,1.8333333333333333,1.5,2.0,2.625,2.375,2.411764705882353,2.3125,1,3.0,1.0,1.0,1.0
492001,492001,-31.549495658719476,2.590909090909091,2.5,2.9545454545454546,3.619047619047619,2.0952380952380953,3.0454545454545454,2.3636363636363638,2.227272727272727,2.9545454545454546,2.272727272727273,2.4285714285714284,1.9545454545454546,2.4761904761904763,2.227272727272727,2.5454545454545454,2.9545454545454546,2.4545454545454546,2.2857142857142856,2.590909090909091,1,4.0,7.0,6.0,2.0
492002,492002,-37.09207434028118,2.1904761904761907,2.380952380952381,2.6666666666666665,3.05,1.4761904761904763,3.619047619047619,2.4761904761904763,2.5,2.9047619047619047,2.6666666666666665,2.6666666666666665,1.5555555555555556,2.7,2.2,2.5238095238095237,2.7142857142857144,2.5714285714285716,2.0952380952380953,2.7142857142857144,1,4.0,7.0,6.0,2.0
493000,493000,23.26198920240366,3.4,3.2,2.8,2.8,2.8,3.8,3.6,2.0,3.8,3.0,2.2,2.0,1.6,2.2,2.6,2.8,2.0,2.6,2.2,2,2.0,2.0,1.0,2.0
494001,494001,17.619917663372444,3.142857142857143,2.619047619047619,2.9,3.0476190476190474,1.6666666666666667,3.761904761904762,2.8095238095238093,1.8095238095238095,3.0,2.2,1.95,1.35,1.95,1.8,1.7142857142857142,2.4285714285714284,2.0952380952380953,2.35,2.6666666666666665,1,4.0,6.0,2.0,2.0
494002,494002,36.51593772796153,2.761904761904762,2.3,2.5238095238095237,3.0476190476190474,1.368421052631579,3.9047619047619047,2.857142857142857,1.8571428571428572,3.142857142857143,2.4285714285714284,2.35,1.1904761904761905,1.4761904761904763,1.5714285714285714,1.8095238095238095,2.3333333333333335,2.1904761904761907,1.85,2.5714285714285716,1,2.0,1.0,1.0,1.0
495002,495002,5.076122884368022,3.1363636363636362,2.5,2.4545454545454546,2.590909090909091,1.7142857142857142,3.272727272727273,2.5,2.7142857142857144,3.272727272727273,2.1818181818181817,2.7142857142857144,1.4090909090909092,1.7727272727272727,1.9090909090909092,1.7727272727272727,2.5454545454545454,2.272727272727273,2.590909090909091,2.227272727272727,1,,,,
496000,496000,-21.60422033169788,2.6153846153846154,2.230769230769231,2.3846153846153846,2.5384615384615383,2.0833333333333335,3.230769230769231,2.3846153846153846,2.5833333333333335,3.5,2.6,2.7,1.4,2.4,1.7,2.3,2.2,2.8,2.5555555555555554,2.3333333333333335,1,2.0,4.0,2.0,2.0
497001,497001,4.114689837691948,3.0526315789473686,2.263157894736842,2.6666666666666665,2.5555555555555554,1.3888888888888888,3.5294117647058822,3.7222222222222223,1.4444444444444444,3.25,2.263157894736842,2.526315789473684,1.1578947368421053,1.7222222222222223,1.9473684210526316,1.5555555555555556,2.25,2.0555555555555554,2.2222222222222223,2.388888888888889,1,4.0,6.0,6.0,2.0
497002,497002,7.771270365568724,2.739130434782609,2.739130434782609,2.739130434782609,2.9130434782608696,1.6956521739130435,3.4347826086956523,3.130434782608696,2.5454545454545454,3.391304347826087,2.4347826086956523,2.272727272727273,1.8181818181818181,1.7826086956521738,1.9565217391304348,1.9545454545454546,2.0434782608695654,2.130434782608696,2.608695652173913,2.5217391304347827,1,4.0,7.0,7.0,2.0
498001,498001,17.04575697934174,3.142857142857143,2.65,3.0,2.8421052631578947,1.9,3.5,3.25,2.05,3.2,2.2,2.05,1.368421052631579,1.8,2.2,1.8571428571428572,2.2857142857142856,2.238095238095238,2.4761904761904763,2.2857142857142856,1,5.0,7.0,7.0,2.0
498002,498002,-11.77105183384499,3.2,3.1,3.3,2.9473684210526314,1.95,3.65,3.0526315789473686,2.25,3.1,2.65,3.0,1.9,2.2,2.25,2.4444444444444446,2.8421052631578947,2.611111111111111,2.3684210526315788,2.388888888888889,1,4.0,6.0,2.0,2.0
499000,499000,-39.78921876216853,2.588235294117647,2.0,2.6875,2.764705882352941,2.1176470588235294,3.235294117647059,2.764705882352941,1.6470588235294117,2.9411764705882355,2.5294117647058822,2.5294117647058822,1.7058823529411764,1.9375,2.0,2.235294117647059,1.8235294117647058,2.176470588235294,2.25,2.3529411764705883,2,4.0,7.0,7.0,2.0
500000,500000,16.0928414173683,3.375,2.9375,3.8125,3.625,3.0,3.875,3.25,3.2,3.6875,3.0625,2.6875,1.75,3.0,2.0625,2.4375,2.8125,2.625,2.75,2.6875,1,4.0,7.0,4.0,2.0
501001,501001,-19.454437293641185,3.12,1.84,2.3333333333333335,2.32,2.56,3.625,3.1666666666666665,2.0,3.44,2.04,1.88,1.48,1.84,1.68,2.0,2.88,2.84,2.84,2.04,2,1.0,2.0,1.0,2.0
501002,501002,-51.944785525379324,3.4347826086956523,2.5652173913043477,2.3043478260869565,3.0434782608695654,2.1739130434782608,3.782608695652174,3.6363636363636362,2.3043478260869565,3.782608695652174,2.0869565217391304,1.55,1.3478260869565217,2.6956521739130435,2.0869565217391304,2.8260869565217392,2.8636363636363638,2.652173913043478,2.869565217391304,2.6956521739130435,2,9.0,9.0,9.0,2.0
503000,503000,21.462845162139647,2.9166666666666665,3.3333333333333335,2.5833333333333335,3.090909090909091,2.8333333333333335,3.8333333333333335,3.25,2.5,3.6666666666666665,2.75,2.5,2.5,2.0833333333333335,1.75,1.5833333333333333,2.5,2.5,2.6666666666666665,2.4166666666666665,1,2.0,2.0,1.0,1.0
504001,504001,23.26471980812323,3.217391304347826,2.227272727272727,2.8181818181818183,2.9166666666666665,2.8181818181818183,3.7083333333333335,3.0,2.0,3.5833333333333335,2.75,2.3043478260869565,1.2916666666666667,2.0,1.5217391304347827,1.875,2.625,2.5416666666666665,2.347826086956522,2.3043478260869565,1,3.0,5.0,1.0,2.0
504002,504002,-7.30531930376791,3.727272727272727,2.727272727272727,2.727272727272727,2.409090909090909,1.8181818181818181,3.772727272727273,2.909090909090909,1.9545454545454546,3.65,2.3,2.2,1.15,1.7,1.6,1.9047619047619047,2.4761904761904763,2.3333333333333335,2.6,2.45,1,4.0,6.0,2.0,2.0
505000,505000,11.176515512675845,2.9285714285714284,2.357142857142857,2.642857142857143,2.8666666666666667,1.6428571428571428,3.642857142857143,3.5714285714285716,1.6428571428571428,3.2666666666666666,2.8461538461538463,2.230769230769231,1.8461538461538463,2.3076923076923075,2.3846153846153846,2.2857142857142856,2.8,2.142857142857143,2.2142857142857144,2.642857142857143,2,4.0,7.0,7.0,2.0
506001,506001,19.21735701221944,3.1333333333333333,2.7857142857142856,3.0,3.142857142857143,2.2142857142857144,3.6,2.7142857142857144,2.0,3.4375,2.3125,2.625,1.25,1.8666666666666667,2.0,2.1875,2.625,2.4375,2.4,1.9333333333333333,1,4.0,4.0,3.0,2.0
506002,506002,16.414501807460734,3.4705882352941178,3.411764705882353,3.0,2.7058823529411766,1.5294117647058822,3.3529411764705883,2.9411764705882355,2.235294117647059,3.2941176470588234,2.1176470588235294,2.3125,1.3529411764705883,1.8125,1.9411764705882353,2.0588235294117645,2.235294117647059,2.0625,2.5294117647058822,2.235294117647059,1,4.0,7.0,4.0,2.0
507000,507000,-24.465260639132893,3.5714285714285716,3.0,3.3333333333333335,3.8,3.0,4.0,3.0,2.8,3.4285714285714284,2.5714285714285716,3.5714285714285716,1.7142857142857142,1.8571428571428572,2.1666666666666665,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.6666666666666665,2.2,1,1.0,1.0,1.0,1.0
508001,508001,-2.78829510784903,3.5555555555555554,2.5,2.7777777777777777,3.0,1.5555555555555556,3.5555555555555554,3.2777777777777777,1.8888888888888888,3.8333333333333335,2.5,2.0,1.7222222222222223,2.0,1.6470588235294117,2.066666666666667,2.25,1.7142857142857142,2.2666666666666666,2.466666666666667,1,3.0,6.0,5.0,2.0
509001,509001,35.11789086592995,2.6666666666666665,2.5,2.5833333333333335,2.782608695652174,1.75,3.7916666666666665,3.0,1.8333333333333333,3.7083333333333335,1.8695652173913044,2.5416666666666665,1.2083333333333333,1.6666666666666667,1.7083333333333333,2.227272727272727,2.909090909090909,2.5714285714285716,2.090909090909091,2.6363636363636362,2,2.0,3.0,3.0,2.0
510000,510000,11.247167528274044,3.111111111111111,2.0,2.25,2.625,1.375,3.7142857142857144,3.125,1.7142857142857142,3.4285714285714284,2.0,2.25,1.25,1.625,1.5,1.5555555555555556,2.2222222222222223,2.2222222222222223,2.5,2.6666666666666665,1,3.0,1.0,1.0,1.0
511000,511000,12.43053507522457,3.272727272727273,2.5652173913043477,2.217391304347826,3.090909090909091,1.7142857142857142,3.8181818181818183,2.909090909090909,1.9545454545454546,3.608695652173913,2.409090909090909,2.272727272727273,1.5454545454545454,1.6818181818181819,1.9523809523809523,2.409090909090909,2.4782608695652173,2.4347826086956523,2.4545454545454546,2.5,2,2.0,3.0,3.0,2.0
513000,513000,6.462480428103977,2.625,2.2916666666666665,2.25,2.5217391304347827,1.5833333333333333,3.1739130434782608,2.7083333333333335,2.0869565217391304,3.0,2.25,2.3043478260869565,1.4583333333333333,1.875,1.75,1.8181818181818181,2.227272727272727,2.3636363636363638,2.608695652173913,2.1363636363636362,2,4.0,7.0,7.0,2.0
514001,514001,51.66606481122326,3.3636363636363638,2.65625,2.9696969696969697,3.121212121212121,2.4545454545454546,3.606060606060606,2.787878787878788,1.9696969696969697,3.5757575757575757,2.6875,2.5,1.2424242424242424,1.2424242424242424,1.5,2.0303030303030303,2.6666666666666665,2.4545454545454546,1.9696969696969697,2.787878787878788,2,4.0,6.0,4.0,2.0
514002,514002,19.770658694080016,3.264705882352941,2.588235294117647,2.4705882352941178,2.823529411764706,1.7941176470588236,3.676470588235294,3.2941176470588234,2.0588235294117645,3.411764705882353,2.2058823529411766,1.8823529411764706,1.3529411764705883,1.2352941176470589,1.7941176470588236,1.911764705882353,2.235294117647059,2.323529411764706,2.3823529411764706,2.5588235294117645,2,3.0,4.0,4.0,2.0
515001,515001,25.425266517976894,3.1052631578947367,2.4444444444444446,2.388888888888889,3.1052631578947367,2.388888888888889,3.6315789473684212,3.0526315789473686,2.1578947368421053,3.789473684210526,1.894736842105263,1.5789473684210527,1.3157894736842106,2.263157894736842,2.0,1.8333333333333333,2.526315789473684,2.736842105263158,2.210526315789474,2.3157894736842106,1,3.0,5.0,3.0,2.0
515002,515002,2.802263544998098,2.5294117647058822,3.0,2.875,3.1578947368421053,2.1176470588235294,3.611111111111111,2.6875,2.1176470588235294,3.411764705882353,1.75,1.894736842105263,1.0625,1.8823529411764706,2.0,2.0,2.588235294117647,2.6470588235294117,2.411764705882353,2.5555555555555554,1,2.0,2.0,1.0,2.0
516000,516000,-5.013641241183076,4.0,2.8333333333333335,3.0,3.4285714285714284,2.3333333333333335,3.6,2.5,1.8333333333333333,4.0,2.3333333333333335,2.0,1.5,1.6666666666666667,2.2857142857142856,2.5714285714285716,2.5,2.0,2.3333333333333335,2.1666666666666665,1,3.0,5.0,1.0,1.0
517000,517000,26.873342193538768,3.0,2.6363636363636362,3.0,3.4545454545454546,1.9090909090909092,3.3636363636363638,3.090909090909091,1.9090909090909092,2.9,2.5,1.9,1.6,2.8,2.3,2.5,2.1,2.2222222222222223,2.1,2.2,1,4.0,6.0,6.0,2.0
518001,518001,20.991314533242058,2.9583333333333335,2.375,2.75,3.1666666666666665,1.75,3.375,3.5833333333333335,1.75,3.6666666666666665,2.25,2.7916666666666665,1.6666666666666667,2.0869565217391304,1.9545454545454546,1.8695652173913044,2.608695652173913,2.3636363636363638,2.4,2.4761904761904763,1,4.0,7.0,2.0,2.0
518002,518002,53.41431716215563,3.125,2.4782608695652173,2.409090909090909,2.9130434782608696,2.0869565217391304,3.6956521739130435,3.0476190476190474,2.0869565217391304,3.5217391304347827,2.260869565217391,2.652173913043478,1.5833333333333333,2.0,1.9130434782608696,1.9130434782608696,2.4347826086956523,2.3043478260869565,2.2083333333333335,2.4347826086956523,1,5.0,5.0,3.0,2.0
519000,519000,-19.412516054646577,2.909090909090909,2.272727272727273,2.1818181818181817,3.1,2.090909090909091,3.5454545454545454,2.3636363636363638,1.7272727272727273,3.4545454545454546,2.4545454545454546,2.3,1.4545454545454546,2.272727272727273,1.7272727272727273,1.7272727272727273,1.9090909090909092,1.8181818181818181,2.0,2.4545454545454546,1,4.0,7.0,3.0,2.0
521000,521000,19.420936330234007,3.090909090909091,3.0952380952380953,2.772727272727273,3.3636363636363638,2.1363636363636362,3.909090909090909,3.409090909090909,1.8571428571428572,3.727272727272727,2.4545454545454546,2.1818181818181817,1.5909090909090908,2.3181818181818183,2.409090909090909,1.7142857142857142,2.8095238095238093,2.5714285714285716,1.619047619047619,2.1904761904761907,2,2.0,2.0,2.0,2.0
522001,522001,50.68248963348477,2.8947368421052633,2.4210526315789473,2.6842105263157894,3.6315789473684212,1.8421052631578947,3.6842105263157894,3.3684210526315788,1.9473684210526316,3.4210526315789473,2.210526315789474,2.8947368421052633,1.631578947368421,1.6842105263157894,1.894736842105263,1.736842105263158,2.0,2.0,2.5789473684210527,2.473684210526316,1,4.0,7.0,5.0,2.0
522002,522002,18.789922715320873,2.8333333333333335,2.611111111111111,2.9444444444444446,3.1666666666666665,1.8823529411764706,3.3333333333333335,3.2777777777777777,1.8888888888888888,3.5555555555555554,2.2941176470588234,2.9375,1.4444444444444444,2.4444444444444446,2.2222222222222223,2.388888888888889,2.611111111111111,2.5555555555555554,2.4444444444444446,2.611111111111111,1,4.0,6.0,3.0,2.0
523001,523001,1.5024030383800069,3.142857142857143,2.8636363636363638,2.5,3.0,1.6666666666666667,3.772727272727273,2.9545454545454546,2.1363636363636362,3.5,2.590909090909091,2.761904761904762,1.7727272727272727,1.9090909090909092,2.0,1.8636363636363635,2.4285714285714284,2.142857142857143,2.4,2.3636363636363638,1,2.0,3.0,2.0,2.0
525000,525000,-17.26632390964278,3.590909090909091,3.1666666666666665,3.1,3.0,2.0555555555555554,3.5,2.5789473684210527,3.380952380952381,3.6,2.526315789473684,2.736842105263158,2.0,1.736842105263158,2.2,2.380952380952381,2.5714285714285716,2.5714285714285716,2.45,2.380952380952381,1,1.0,1.0,1.0,1.0
526001,526001,-8.717584169130038,3.125,2.6,3.0,3.066666666666667,1.8,3.533333333333333,2.8,2.0,3.466666666666667,2.6666666666666665,2.2,2.0,2.357142857142857,2.466666666666667,1.9230769230769231,2.3076923076923075,2.3076923076923075,2.3076923076923075,2.5384615384615383,1,2.0,1.0,1.0,1.0
526002,526002,-28.358701530800897,2.75,2.933333333333333,3.4,3.2857142857142856,2.533333333333333,3.4285714285714284,3.466666666666667,2.2857142857142856,3.4,3.0,2.0,1.5,2.2,2.066666666666667,1.9285714285714286,2.8333333333333335,2.9,3.0,2.3636363636363638,1,5.0,7.0,7.0,2.0
527000,527000,18.53254207341147,3.391304347826087,3.130434782608696,2.8260869565217392,2.739130434782609,1.7727272727272727,3.739130434782609,3.391304347826087,2.0,3.391304347826087,2.739130434782609,2.347826086956522,1.7391304347826086,1.608695652173913,2.1818181818181817,2.3043478260869565,2.608695652173913,2.3043478260869565,2.5652173913043477,2.608695652173913,2,5.0,6.0,4.0,2.0
529001,529001,3.433129677146285,3.5555555555555554,2.411764705882353,2.8823529411764706,3.0588235294117645,1.588235294117647,3.6875,3.625,1.625,3.2222222222222223,2.6875,2.411764705882353,1.7058823529411764,1.7058823529411764,1.9375,1.8125,2.375,2.125,2.5,2.3125,1,4.0,7.0,4.0,2.0
529002,529002,-57.966107187159,3.4,2.3,2.2,3.1818181818181817,2.0,3.5,3.2,2.2222222222222223,3.5454545454545454,2.4,2.4,1.8,2.2,2.4,2.4444444444444446,2.111111111111111,2.4444444444444446,2.2222222222222223,2.375,1,3.0,3.0,1.0,1.0
530001,530001,-17.786198197658564,3.5384615384615383,2.1538461538461537,3.0,3.0,1.2307692307692308,3.6153846153846154,2.9166666666666665,1.4615384615384615,2.6923076923076925,2.230769230769231,2.1538461538461537,1.0769230769230769,1.5384615384615385,2.0,1.1666666666666667,1.4166666666666667,2.75,2.8333333333333335,2.0833333333333335,1,4.0,7.0,5.0,1.0
530002,530002,12.007931180005633,3.3846153846153846,2.4615384615384617,2.6153846153846154,2.8461538461538463,1.5384615384615385,3.3076923076923075,3.5,2.3076923076923075,3.0833333333333335,2.3333333333333335,2.6666666666666665,1.6666666666666667,1.7272727272727273,1.75,2.076923076923077,2.3846153846153846,2.1538461538461537,2.3333333333333335,2.3846153846153846,1,1.0,1.0,1.0,1.0
533000,533000,29.154415452549912,3.6666666666666665,2.9166666666666665,2.9583333333333335,3.0833333333333335,1.875,3.5416666666666665,3.4615384615384617,1.9166666666666667,3.8461538461538463,2.64,2.2,1.6538461538461537,2.28,2.3846153846153846,2.44,1.96,2.24,2.6153846153846154,2.28,2,2.0,2.0,2.0,2.0
534000,534000,29.59627155300614,2.925925925925926,2.111111111111111,2.4444444444444446,2.6296296296296298,1.7407407407407407,3.4074074074074074,3.230769230769231,2.1481481481481484,3.111111111111111,1.962962962962963,2.1153846153846154,1.4814814814814814,1.5384615384615385,2.0,2.2962962962962963,2.4444444444444446,2.037037037037037,2.3333333333333335,2.2962962962962963,2,1.0,1.0,1.0,1.0
535001,535001,27.716149782686944,1.6875,1.6875,2.6,3.25,1.375,3.375,2.5,2.9375,3.3125,2.066666666666667,2.2666666666666666,1.0,1.9333333333333333,1.6,2.066666666666667,2.6875,2.5,2.5,2.625,1,3.0,4.0,2.0,2.0
535002,535002,26.214373939596307,2.6923076923076925,2.769230769230769,2.076923076923077,3.076923076923077,1.3846153846153846,3.4615384615384617,2.8461538461538463,2.1538461538461537,3.6153846153846154,2.0,2.5384615384615383,1.6153846153846154,2.1538461538461537,1.6923076923076923,1.75,1.9166666666666667,1.75,2.5833333333333335,2.6363636363636362,1,3.0,4.0,2.0,2.0
536000,536000,-13.59407348778664,2.6470588235294117,2.9411764705882355,2.5625,3.0588235294117645,2.4705882352941178,3.5294117647058822,3.25,2.588235294117647,3.588235294117647,2.2941176470588234,2.235294117647059,1.6470588235294117,1.9411764705882353,1.8235294117647058,2.6470588235294117,2.5294117647058822,2.4705882352941178,2.7058823529411766,2.764705882352941,1,2.0,3.0,2.0,2.0
537001,537001,15.251488660090645,2.772727272727273,2.1739130434782608,2.739130434782609,2.869565217391304,1.8695652173913044,3.739130434782609,3.0869565217391304,1.826086956521739,3.652173913043478,2.130434782608696,2.4545454545454546,1.2727272727272727,1.9090909090909092,1.9545454545454546,2.260869565217391,2.5652173913043477,2.1739130434782608,2.0,2.8260869565217392,2,4.0,7.0,7.0,2.0
537002,537002,-9.27939406792515,2.6923076923076925,2.0384615384615383,2.28,2.8846153846153846,1.6153846153846154,3.269230769230769,3.04,1.7692307692307692,3.5,2.230769230769231,2.1153846153846154,1.32,1.6538461538461537,1.8461538461538463,2.730769230769231,2.3846153846153846,2.3076923076923075,2.269230769230769,2.269230769230769,2,1.0,1.0,1.0,1.0
538001,538001,-22.904673142698037,2.44,2.7083333333333335,2.5833333333333335,2.8,2.16,2.96,2.5416666666666665,2.4166666666666665,2.9166666666666665,2.5833333333333335,2.391304347826087,1.9166666666666667,2.4166666666666665,2.3333333333333335,2.36,2.4,2.12,2.4583333333333335,2.64,2,4.0,7.0,6.0,2.0
539000,539000,43.823668282374946,3.3333333333333335,2.4782608695652173,2.625,3.0,1.5217391304347827,3.4166666666666665,2.9583333333333335,1.6956521739130435,3.4166666666666665,2.25,2.0,1.4166666666666667,1.7391304347826086,1.7083333333333333,2.25,2.2083333333333335,2.4583333333333335,2.5833333333333335,2.3333333333333335,2,1.0,2.0,2.0,2.0
543000,543000,19.979800614312165,2.111111111111111,2.4444444444444446,2.3333333333333335,3.111111111111111,2.111111111111111,3.3333333333333335,2.5555555555555554,2.3333333333333335,2.6666666666666665,2.5555555555555554,2.3333333333333335,1.6666666666666667,2.0,2.0,2.888888888888889,2.0,2.4444444444444446,2.5555555555555554,2.6666666666666665,1,3.0,1.0,1.0,1.0
544000,544000,48.22580804623672,2.8947368421052633,2.5555555555555554,2.736842105263158,2.473684210526316,1.9473684210526316,3.9473684210526314,3.0526315789473686,2.0526315789473686,3.526315789473684,2.0,2.6842105263157894,1.2222222222222223,1.631578947368421,1.5789473684210527,1.5555555555555556,2.3157894736842106,2.1578947368421053,2.473684210526316,2.526315789473684,1,4.0,7.0,2.0,2.0
545001,545001,-26.566613181378912,3.5,2.9444444444444446,3.0,2.8823529411764706,2.0,3.4705882352941178,2.8823529411764706,2.3529411764705883,3.2941176470588234,2.1176470588235294,2.875,1.5625,1.5625,1.6470588235294117,2.066666666666667,2.2,2.5,2.6923076923076925,2.2142857142857144,1,3.0,5.0,1.0,1.0
546000,546000,-74.65569984264441,2.7142857142857144,2.9285714285714284,2.75,2.857142857142857,1.7857142857142858,3.142857142857143,2.7857142857142856,1.8571428571428572,3.0,2.857142857142857,1.9285714285714286,1.5,2.3846153846153846,2.230769230769231,2.4285714285714284,2.4285714285714284,2.5,2.357142857142857,2.642857142857143,1,2.0,4.0,1.0,2.0
547001,547001,19.136188907955653,3.0434782608695654,2.9130434782608696,2.3636363636363638,2.9565217391304346,1.9130434782608696,3.5217391304347827,3.1818181818181817,1.9130434782608696,3.5217391304347827,2.6956521739130435,2.6956521739130435,1.7826086956521738,2.4782608695652173,2.130434782608696,1.6956521739130435,2.608695652173913,2.347826086956522,2.739130434782609,2.227272727272727,1,4.0,6.0,5.0,2.0
547002,547002,16.807622143552425,2.9565217391304346,2.4782608695652173,3.0869565217391304,2.9565217391304346,1.8636363636363635,3.5217391304347827,3.260869565217391,1.7826086956521738,3.4782608695652173,2.5217391304347827,2.608695652173913,1.434782608695652,2.3043478260869565,1.826086956521739,1.8695652173913044,2.0434782608695654,2.0,2.130434782608696,2.217391304347826,1,2.0,2.0,1.0,1.0
548000,548000,-24.12799482874921,3.375,2.8125,2.5625,3.066666666666667,2.8,3.466666666666667,2.875,3.0,3.411764705882353,2.411764705882353,2.176470588235294,1.8823529411764706,2.588235294117647,2.066666666666667,1.625,2.2,2.0625,1.6,2.5,1,1.0,1.0,1.0,2.0
549001,549001,-8.39982448140014,2.857142857142857,2.5,2.8095238095238093,2.85,1.8,3.45,3.15,2.15,3.4,2.3,2.2777777777777777,1.4736842105263157,1.9,1.9444444444444444,1.9473684210526316,1.9411764705882353,2.0526315789473686,2.7222222222222223,2.5,1,1.0,1.0,1.0,1.0
549002,549002,14.043392897354058,3.16,2.16,2.6,3.0,1.88,3.56,3.68,1.96,3.36,2.6,2.2,1.44,1.76,2.16,1.72,1.88,1.64,2.4,2.36,1,4.0,7.0,6.0,1.0
550000,550000,6.677152224516198,3.111111111111111,1.7777777777777777,1.4444444444444444,3.0,1.7777777777777777,3.888888888888889,3.0,1.8888888888888888,3.4444444444444446,2.375,2.3333333333333335,1.2222222222222223,1.3333333333333333,1.625,2.111111111111111,2.3333333333333335,2.5555555555555554,2.4444444444444446,2.4444444444444446,1,2.0,2.0,1.0,1.0
551001,551001,-27.261938010555745,2.9130434782608696,1.4782608695652173,3.608695652173913,3.5454545454545454,2.0434782608695654,3.652173913043478,3.6956521739130435,1.8695652173913044,4.0,2.217391304347826,2.1363636363636362,1.4545454545454546,1.608695652173913,1.9090909090909092,1.8695652173913044,2.347826086956522,2.6956521739130435,2.6956521739130435,2.5652173913043477,2,2.0,2.0,2.0,2.0
551002,551002,-13.51908809746572,2.1904761904761907,2.238095238095238,2.8,2.7142857142857144,2.3,3.619047619047619,3.3333333333333335,1.6666666666666667,3.3333333333333335,2.4285714285714284,2.7142857142857144,1.2,1.0,1.8095238095238095,2.5714285714285716,2.8095238095238093,2.5238095238095237,2.3333333333333335,2.9047619047619047,2,4.0,7.0,7.0,2.0
552001,552001,46.23829506553598,3.466666666666667,2.2666666666666666,3.1333333333333333,3.1333333333333333,1.7333333333333334,3.8,3.3333333333333335,1.4666666666666666,3.3333333333333335,3.4,2.066666666666667,1.4,1.5333333333333334,1.8,1.7333333333333334,1.9333333333333333,2.2,2.533333333333333,2.0,1,4.0,7.0,6.0,2.0
553000,553000,56.1424990147932,3.5714285714285716,2.2857142857142856,3.3846153846153846,3.0,1.8571428571428572,3.7857142857142856,3.357142857142857,2.142857142857143,3.7857142857142856,2.357142857142857,2.857142857142857,1.5714285714285714,1.8333333333333333,1.8571428571428572,2.5714285714285716,2.9285714285714284,2.5714285714285716,2.857142857142857,2.7857142857142856,1,4.0,7.0,4.0,2.0
554000,554000,16.39348050877676,3.2857142857142856,2.7142857142857144,3.0952380952380953,3.3,2.45,3.4,3.2222222222222223,2.1578947368421053,3.380952380952381,2.2,2.0476190476190474,1.85,1.4,2.142857142857143,2.0,2.45,2.473684210526316,2.4210526315789473,2.6315789473684212,2,5.0,7.0,7.0,2.0
555000,555000,2.135889004161552,3.2222222222222223,2.111111111111111,1.875,2.888888888888889,1.8888888888888888,3.0,2.7777777777777777,2.111111111111111,3.6666666666666665,2.2222222222222223,2.625,1.0,1.0,1.4444444444444444,2.3333333333333335,2.7777777777777777,2.5555555555555554,2.5555555555555554,3.0,1,4.0,6.0,5.0,1.0
556000,556000,-8.19693846606443,3.4285714285714284,2.3636363636363638,2.9,3.1363636363636362,1.4090909090909092,3.5714285714285716,2.8181818181818183,2.0,3.272727272727273,2.090909090909091,2.5,1.4090909090909092,1.7727272727272727,1.9090909090909092,2.4285714285714284,2.590909090909091,2.409090909090909,2.238095238095238,2.3333333333333335,2,4.0,6.0,5.0,1.0
557001,557001,24.061720486179176,3.0476190476190474,2.857142857142857,2.8,2.2857142857142856,1.1904761904761905,3.95,3.5714285714285716,1.5238095238095237,3.9523809523809526,2.6666666666666665,2.2857142857142856,1.3333333333333333,1.8571428571428572,1.6666666666666667,1.9523809523809523,2.2857142857142856,2.1904761904761907,2.7142857142857144,2.6666666666666665,1,4.0,7.0,5.0,2.0
558001,558001,-7.989251332673786,3.111111111111111,2.823529411764706,3.0,3.388888888888889,3.5,3.764705882352941,3.6666666666666665,2.3529411764705883,3.5555555555555554,2.7058823529411766,2.3529411764705883,1.7647058823529411,1.6470588235294117,2.2941176470588234,2.0,2.111111111111111,2.235294117647059,2.7777777777777777,2.2777777777777777,1,4.0,5.0,2.0,1.0
558002,558002,-17.15553010861227,3.210526315789474,3.111111111111111,3.2222222222222223,3.2777777777777777,2.7222222222222223,3.8333333333333335,3.611111111111111,2.0,3.6315789473684212,2.6666666666666665,2.2941176470588234,1.6666666666666667,2.0555555555555554,1.8333333333333333,2.411764705882353,2.8823529411764706,2.4705882352941178,2.4705882352941178,2.2222222222222223,1,3.0,2.0,1.0,1.0
